Gmt time,Open,High,Low,Close,Volume
31.01.2020 00:00:00.000,1.10285,1.10954,1.10168,1.10944,141170569458.0081
01.02.2020 00:00:00.000,1.10944,1.10944,1.10944,1.10944,0
02.02.2020 00:00:00.000,1.10939,1.10939,1.10813,1.10890,4187034912.1094
03.02.2020 00:00:00.000,1.10890,1.10890,1.10356,1.10623,134304043029.7853
04.02.2020 00:00:00.000,1.10623,1.10641,1.10328,1.10446,113725575195.31259
05.02.2020 00:00:00.000,1.10449,1.10479,1.09937,1.10003,122270979797.36346
06.02.2020 00:00:00.000,1.10003,1.10138,1.09644,1.09806,102177729980.4692
07.02.2020 00:00:00.000,1.09809,1.09849,1.09419,1.09438,130363425659.17989
08.02.2020 00:00:00.000,1.09438,1.09438,1.09438,1.09438,0
09.02.2020 00:00:00.000,1.09439,1.09507,1.09419,1.09491,3793479980.4688
10.02.2020 00:00:00.000,1.09491,1.09574,1.09076,1.09101,103251956481.93399
11.02.2020 00:00:00.000,1.09103,1.09248,1.08913,1.09189,96173739898.68187
12.02.2020 00:00:00.000,1.09187,1.09255,1.08654,1.08756,252577817962.6466
13.02.2020 00:00:00.000,1.08755,1.08887,1.08340,1.08413,336729948059.0821
14.02.2020 00:00:00.000,1.08415,1.08611,1.08271,1.08299,118368184570.3127
15.02.2020 00:00:00.000,1.08299,1.08299,1.08299,1.08299,0
16.02.2020 00:00:00.000,1.08406,1.08416,1.08355,1.08411,3465964965.8203
17.02.2020 00:00:00.000,1.08411,1.08509,1.08291,1.08366,74832865234.37543
18.02.2020 00:00:00.000,1.08365,1.08372,1.07854,1.07949,131588642211.91429
19.02.2020 00:00:00.000,1.07949,1.08115,1.07822,1.08096,105152057128.90639
20.02.2020 00:00:00.000,1.08095,1.08211,1.07778,1.07875,154014599487.305
21.02.2020 00:00:00.000,1.07875,1.08635,1.07871,1.08456,187666020629.88303
22.02.2020 00:00:00.000,1.08456,1.08456,1.08456,1.08456,0
23.02.2020 00:00:00.000,1.08145,1.08419,1.08132,1.08384,7690539062.500099
24.02.2020 00:00:00.000,1.08385,1.08720,1.08050,1.08485,174355632324.2189
25.02.2020 00:00:00.000,1.08485,1.08902,1.08300,1.08797,183218090332.03152
26.02.2020 00:00:00.000,1.08796,1.09086,1.08549,1.08864,188216973815.91818
27.02.2020 00:00:00.000,1.08865,1.10064,1.08848,1.09963,216943116455.0783
28.02.2020 00:00:00.000,1.09964,1.10530,1.09509,1.10251,247670596679.68768
29.02.2020 00:00:00.000,1.10251,1.10251,1.10251,1.10251,0
01.03.2020 00:00:00.000,1.10423,1.10739,1.10393,1.10515,7536564025.879
02.03.2020 00:00:00.000,1.10516,1.11845,1.10362,1.11443,247052447021.4845
03.03.2020 00:00:00.000,1.11443,1.12134,1.10953,1.11765,214838099731.44574
04.03.2020 00:00:00.000,1.11765,1.11875,1.10955,1.11380,163854065551.75803
05.03.2020 00:00:00.000,1.11382,1.12447,1.11195,1.12224,194619332885.74252
06.03.2020 00:00:00.000,1.12224,1.13546,1.12112,1.12804,236551747558.59412
07.03.2020 00:00:00.000,1.12804,1.12804,1.12804,1.12804,0
08.03.2020 00:00:00.000,1.13473,1.13963,1.13350,1.13876,17976083557.128998
09.03.2020 00:00:00.000,1.13876,1.14954,1.13559,1.13989,291479397460.93774
10.03.2020 00:00:00.000,1.13989,1.14251,1.12749,1.13136,263070733093.2618
11.03.2020 00:00:00.000,1.13136,1.13667,1.12501,1.12611,198250052124.02362
12.03.2020 00:00:00.000,1.12612,1.13336,1.10550,1.11823,262646922729.49228
13.03.2020 00:00:00.000,1.11822,1.12213,1.10550,1.10992,229638610839.844
14.03.2020 00:00:00.000,1.10992,1.10992,1.10992,1.10992,0
15.03.2020 00:00:00.000,1.10705,1.11996,1.10705,1.11560,30714802246.0938
16.03.2020 00:00:00.000,1.11560,1.12366,1.10849,1.11633,278539528137.20715
17.03.2020 00:00:00.000,1.11632,1.11891,1.09550,1.10160,277084423034.6682
18.03.2020 00:00:00.000,1.10161,1.10451,1.08016,1.09442,323485195068.35956
19.03.2020 00:00:00.000,1.09442,1.09490,1.06542,1.06544,299824796020.5079
20.03.2020 00:00:00.000,1.06543,1.08309,1.06375,1.06929,470351573242.1875
21.03.2020 00:00:00.000,1.06929,1.06929,1.06929,1.06929,0
22.03.2020 00:00:00.000,1.07011,1.07044,1.06357,1.06886,36030236724.8535
23.03.2020 00:00:00.000,1.06886,1.08279,1.06577,1.07635,443008249023.4376
24.03.2020 00:00:00.000,1.07633,1.08879,1.07457,1.07977,343182544311.5236
25.03.2020 00:00:00.000,1.07978,1.08938,1.07599,1.08884,296546448852.5391
26.03.2020 00:00:00.000,1.08882,1.10589,1.08742,1.10475,281315606933.59406
27.03.2020 00:00:00.000,1.10475,1.11473,1.09533,1.11379,250774621093.7502
28.03.2020 00:00:00.000,1.11379,1.11379,1.11379,1.11379,0
29.03.2020 00:00:00.000,1.11172,1.11440,1.11049,1.11361,8299892578.125099
30.03.2020 00:00:00.000,1.11361,1.11383,1.10100,1.10290,193379986083.98474
31.03.2020 00:00:00.000,1.10289,1.10427,1.09265,1.10259,319580627258.3009
01.04.2020 00:00:00.000,1.10260,1.10361,1.09026,1.09513,272233557739.25793
02.04.2020 00:00:00.000,1.09514,1.09644,1.08206,1.08460,293209617187.50024
03.04.2020 00:00:00.000,1.08459,1.08553,1.07727,1.07955,264082254394.5314
04.04.2020 00:00:00.000,1.07955,1.07955,1.07955,1.07955,0
05.04.2020 00:00:00.000,1.08082,1.08214,1.08026,1.08053,23173328430.1758
06.04.2020 00:00:00.000,1.08053,1.08354,1.07683,1.07988,274564578735.35187
07.04.2020 00:00:00.000,1.07988,1.09263,1.07904,1.08935,281112834655.7619
08.04.2020 00:00:00.000,1.08934,1.08969,1.08299,1.08599,231765494628.90643
09.04.2020 00:00:00.000,1.08598,1.09516,1.08409,1.09226,263058236572.2658
10.04.2020 00:00:00.000,1.09226,1.09524,1.09192,1.09326,143840995605.46887
11.04.2020 00:00:00.000,1.09326,1.09326,1.09326,1.09326,0
12.04.2020 00:00:00.000,1.09482,1.09482,1.09304,1.09315,7181071945.1905
13.04.2020 00:00:00.000,1.09314,1.09678,1.08926,1.09198,164628543579.10184
14.04.2020 00:00:00.000,1.09197,1.09907,1.09149,1.09834,226846329589.84415
15.04.2020 00:00:00.000,1.09832,1.09872,1.08564,1.09037,241939974182.129
16.04.2020 00:00:00.000,1.09036,1.09072,1.08166,1.08584,281466764404.2971
17.04.2020 00:00:00.000,1.08588,1.08926,1.08119,1.08711,249748087402.3439
18.04.2020 00:00:00.000,1.08711,1.08711,1.08711,1.08711,0
19.04.2020 00:00:00.000,1.08748,1.08777,1.08634,1.08635,7584632934.5703
20.04.2020 00:00:00.000,1.08635,1.08967,1.08411,1.08637,209651711059.57053
21.04.2020 00:00:00.000,1.08636,1.08802,1.08165,1.08563,265105965942.383
22.04.2020 00:00:00.000,1.08563,1.08852,1.08032,1.08062,216287722534.18
23.04.2020 00:00:00.000,1.08062,1.08466,1.07560,1.07743,279998599853.5158
24.04.2020 00:00:00.000,1.07743,1.08294,1.07271,1.08196,228532409179.6877
25.04.2020 00:00:00.000,1.08196,1.08196,1.08196,1.08196,0
26.04.2020 00:00:00.000,1.08211,1.08228,1.08146,1.08209,5396684890.747
27.04.2020 00:00:00.000,1.08208,1.08602,1.08112,1.08245,208270577270.508
28.04.2020 00:00:00.000,1.08244,1.08884,1.08097,1.08324,211896216064.4533
29.04.2020 00:00:00.000,1.08324,1.08856,1.08308,1.08772,215394319824.219
30.04.2020 00:00:00.000,1.08770,1.09726,1.08330,1.09448,291724516601.56274
01.05.2020 00:00:00.000,1.09447,1.10187,1.09344,1.09777,184960018554.6877
02.05.2020 00:00:00.000,1.09777,1.09777,1.09777,1.09777,0
03.05.2020 00:00:00.000,1.09676,1.09736,1.09529,1.09608,10641802497.8638
04.05.2020 00:00:00.000,1.09608,1.09609,1.08956,1.09030,214135935668.94562
05.05.2020 00:00:00.000,1.09031,1.09258,1.08258,1.08384,236417542724.6094
06.05.2020 00:00:00.000,1.08385,1.08438,1.07819,1.07980,241116201416.01584
07.05.2020 00:00:00.000,1.07980,1.08408,1.07665,1.08361,233085560180.6643
08.05.2020 00:00:00.000,1.08360,1.08756,1.08151,1.08371,163403397705.07843
09.05.2020 00:00:00.000,1.08371,1.08371,1.08371,1.08371,0
10.05.2020 00:00:00.000,1.08265,1.08395,1.08239,1.08377,8709160308.8379
11.05.2020 00:00:00.000,1.08377,1.08504,1.08005,1.08093,212806216552.73462
12.05.2020 00:00:00.000,1.08093,1.08851,1.07843,1.08454,207027483276.3673
13.05.2020 00:00:00.000,1.08455,1.08965,1.08116,1.08210,228996498291.01572
14.05.2020 00:00:00.000,1.08210,1.08239,1.07748,1.08060,213993200317.38315
15.05.2020 00:00:00.000,1.08061,1.08509,1.07888,1.08183,198840122070.3126
16.05.2020 00:00:00.000,1.08183,1.08183,1.08183,1.08183,0
17.05.2020 00:00:00.000,1.08088,1.08231,1.08067,1.08186,6917030975.3419
18.05.2020 00:00:00.000,1.08186,1.09270,1.07999,1.09139,204151863037.10974
19.05.2020 00:00:00.000,1.09138,1.09759,1.09021,1.09260,247821059814.45343
20.05.2020 00:00:00.000,1.09262,1.09989,1.09262,1.09796,211258439697.2657
21.05.2020 00:00:00.000,1.09794,1.10083,1.09371,1.09490,175874292114.2583
22.05.2020 00:00:00.000,1.09491,1.09535,1.08852,1.08980,156656809326.17233
23.05.2020 00:00:00.000,1.08980,1.08980,1.08980,1.08980,0
24.05.2020 00:00:00.000,1.08956,1.09083,1.08951,1.09079,4079339935.3028
25.05.2020 00:00:00.000,1.09080,1.09144,1.08706,1.09016,98775988525.3908
26.05.2020 00:00:00.000,1.09015,1.09957,1.08969,1.09784,207536281005.85974
27.05.2020 00:00:00.000,1.09785,1.10307,1.09340,1.10166,319490546386.719
28.05.2020 00:00:00.000,1.10165,1.10934,1.09916,1.10779,231205205078.1251
29.05.2020 00:00:00.000,1.10778,1.11451,1.10698,1.11036,373017449218.75
30.05.2020 00:00:00.000,1.11036,1.11036,1.11036,1.11036,0
31.05.2020 00:00:00.000,1.11129,1.11195,1.11023,1.11156,9217483398.4375
01.06.2020 00:00:00.000,1.11155,1.11540,1.11004,1.11251,240616061767.57852
02.06.2020 00:00:00.000,1.11252,1.11959,1.11151,1.11851,276683454711.9141
03.06.2020 00:00:00.000,1.11850,1.12577,1.11795,1.12349,242084619995.1174
04.06.2020 00:00:00.000,1.12350,1.13623,1.11947,1.13354,275772817382.81274
05.06.2020 00:00:00.000,1.13357,1.13836,1.12784,1.12911,263541622070.3128
06.06.2020 00:00:00.000,1.12911,1.12911,1.12911,1.12911,0
07.06.2020 00:00:00.000,1.12934,1.13198,1.12930,1.13160,6413017150.8788
08.06.2020 00:00:00.000,1.13160,1.13185,1.12682,1.13040,199303512573.24252
09.06.2020 00:00:00.000,1.13040,1.13638,1.12409,1.13320,237762343750.00034
10.06.2020 00:00:00.000,1.13320,1.14224,1.13219,1.13667,252826741638.18378
11.06.2020 00:00:00.000,1.13668,1.14036,1.12870,1.12879,306096309082.0314
12.06.2020 00:00:00.000,1.12881,1.13405,1.12125,1.12550,296425742431.6407
13.06.2020 00:00:00.000,1.12550,1.12550,1.12550,1.12550,0
14.06.2020 00:00:00.000,1.12329,1.12582,1.12262,1.12515,17507604888.916
15.06.2020 00:00:00.000,1.12516,1.13380,1.12267,1.13375,281658119140.6251
16.06.2020 00:00:00.000,1.13376,1.13532,1.12278,1.12648,237631654541.0158
17.06.2020 00:00:00.000,1.12649,1.12939,1.12068,1.12419,248307179443.35965
18.06.2020 00:00:00.000,1.12419,1.12613,1.11854,1.12076,234913471435.547
19.06.2020 00:00:00.000,1.12075,1.12542,1.11680,1.11759,232203720947.2659
20.06.2020 00:00:00.000,1.11759,1.11759,1.11759,1.11759,0
21.06.2020 00:00:00.000,1.11835,1.11874,1.11684,1.11766,6131224929.8096
22.06.2020 00:00:00.000,1.11766,1.12809,1.11737,1.12776,184243802490.23453
23.06.2020 00:00:00.000,1.12775,1.13486,1.12330,1.13124,233937066101.0743
24.06.2020 00:00:00.000,1.13124,1.13257,1.12481,1.12499,231619329711.9143
25.06.2020 00:00:00.000,1.12500,1.12597,1.11903,1.12179,240800363403.3205
26.06.2020 00:00:00.000,1.12179,1.12393,1.11951,1.12170,162424869873.04733
27.06.2020 00:00:00.000,1.12170,1.12170,1.12170,1.12170,0
28.06.2020 00:00:00.000,1.12149,1.12280,1.12149,1.12219,5271767883.3008
29.06.2020 00:00:00.000,1.12219,1.12879,1.12193,1.12467,181085523803.71136
30.06.2020 00:00:00.000,1.12466,1.12619,1.11910,1.12335,194383571533.20334
01.07.2020 00:00:00.000,1.12336,1.12751,1.11848,1.12511,189129448852.5394
02.07.2020 00:00:00.000,1.12511,1.13026,1.12233,1.12372,183464493041.9923
03.07.2020 00:00:00.000,1.12373,1.12518,1.12192,1.12464,140495283935.5471
04.07.2020 00:00:00.000,1.12464,1.12464,1.12464,1.12464,0
05.07.2020 00:00:00.000,1.12433,1.12494,1.12411,1.12466,2507875030.5176
06.07.2020 00:00:00.000,1.12467,1.13454,1.12467,1.13123,145664620483.39862
07.07.2020 00:00:00.000,1.13123,1.13325,1.12588,1.12744,162703358886.71912
08.07.2020 00:00:00.000,1.12745,1.13518,1.12623,1.13372,163826262084.961
09.07.2020 00:00:00.000,1.13372,1.13706,1.12801,1.12879,195471481018.06653
10.07.2020 00:00:00.000,1.12881,1.13247,1.12547,1.12990,178134690185.5472
11.07.2020 00:00:00.000,1.12990,1.12990,1.12990,1.12990,0
12.07.2020 00:00:00.000,1.13039,1.13173,1.13026,1.13085,5807624816.8946
13.07.2020 00:00:00.000,1.13086,1.13748,1.13008,1.13447,248162663085.93784
14.07.2020 00:00:00.000,1.13447,1.14123,1.13251,1.14099,354217155273.4377
15.07.2020 00:00:00.000,1.14100,1.14520,1.13910,1.14168,303168696960.44934
16.07.2020 00:00:00.000,1.14168,1.14417,1.13704,1.13878,293660724609.3753
17.07.2020 00:00:00.000,1.13877,1.14436,1.13774,1.14269,168987209472.6564
18.07.2020 00:00:00.000,1.14269,1.14269,1.14269,1.14269,0
19.07.2020 00:00:00.000,1.14084,1.14456,1.14084,1.14421,7678563323.9746
20.07.2020 00:00:00.000,1.14421,1.14677,1.14023,1.14557,284703890502.9299
21.07.2020 00:00:00.000,1.14559,1.15423,1.14228,1.15350,385745030761.7188
22.07.2020 00:00:00.000,1.15350,1.16013,1.15068,1.15646,468570805175.78156
23.07.2020 00:00:00.000,1.15647,1.16268,1.15403,1.15952,357357413574.2189
24.07.2020 00:00:00.000,1.15953,1.16580,1.15812,1.16546,407293211181.6408
25.07.2020 00:00:00.000,1.16546,1.16546,1.16546,1.16546,0
26.07.2020 00:00:00.000,1.16430,1.16555,1.16413,1.16495,16069089813.2325
27.07.2020 00:00:00.000,1.16496,1.17813,1.16494,1.17682,338699422363.2815
28.07.2020 00:00:00.000,1.17681,1.17736,1.16987,1.17185,336526177032.47076
29.07.2020 00:00:00.000,1.17185,1.18061,1.17139,1.17806,341900185546.87524
30.07.2020 00:00:00.000,1.17809,1.18762,1.17308,1.18719,354825057250.97675
31.07.2020 00:00:00.000,1.18718,1.19087,1.17617,1.17753,553539370117.1875
01.08.2020 00:00:00.000,1.17753,1.17753,1.17753,1.17753,0
02.08.2020 00:00:00.000,1.17725,1.17966,1.17717,1.17810,7695743698.1201
03.08.2020 00:00:00.000,1.17809,1.17887,1.16959,1.17603,312773727233.88696
04.08.2020 00:00:00.000,1.17603,1.18148,1.17211,1.18136,449648830566.4065
05.08.2020 00:00:00.000,1.18135,1.19048,1.17992,1.18720,1039918437744.1406
06.08.2020 00:00:00.000,1.18721,1.19160,1.18179,1.18752,1280256883422.8516
07.08.2020 00:00:00.000,1.18753,1.18818,1.17551,1.17862,430356422485.3516
08.08.2020 00:00:00.000,1.17862,1.17862,1.17862,1.17862,0
09.08.2020 00:00:00.000,1.17886,1.17896,1.17732,1.17810,7007450103.7598
10.08.2020 00:00:00.000,1.17810,1.18006,1.17357,1.17360,299071041015.62524
11.08.2020 00:00:00.000,1.17360,1.18080,1.17219,1.17347,587871119873.0469
12.08.2020 00:00:00.000,1.17348,1.18170,1.17110,1.17939,625327205017.0898
13.08.2020 00:00:00.000,1.17939,1.18641,1.17934,1.18155,453052603546.14276
14.08.2020 00:00:00.000,1.18153,1.18503,1.17817,1.18414,329642937011.71906
15.08.2020 00:00:00.000,1.18414,1.18414,1.18414,1.18414,0
16.08.2020 00:00:00.000,1.18389,1.18528,1.18324,1.18518,3805850387.5733004
17.08.2020 00:00:00.000,1.18518,1.18809,1.18286,1.18745,302891148254.3945
18.08.2020 00:00:00.000,1.18745,1.19656,1.18742,1.19464,326668826354.9807
19.08.2020 00:00:00.000,1.19463,1.19526,1.18302,1.18437,530337462402.34393
20.08.2020 00:00:00.000,1.18440,1.18711,1.18019,1.18695,426169537200.92786
21.08.2020 00:00:00.000,1.18694,1.18828,1.17541,1.17949,382701145263.6721
22.08.2020 00:00:00.000,1.17949,1.17949,1.17949,1.17949,0
23.08.2020 00:00:00.000,1.17911,1.18065,1.17911,1.17981,6345941650.390699
24.08.2020 00:00:00.000,1.17981,1.18495,1.17841,1.17934,214786515808.1058
25.08.2020 00:00:00.000,1.17934,1.18435,1.17841,1.18339,421864804626.46515
26.08.2020 00:00:00.000,1.18340,1.18406,1.17721,1.18400,274338527709.96124
27.08.2020 00:00:00.000,1.18403,1.19018,1.17623,1.18205,467429654266.3576
28.08.2020 00:00:00.000,1.18205,1.19197,1.18109,1.19018,567104014038.086
29.08.2020 00:00:00.000,1.19018,1.19018,1.19018,1.19018,0
30.08.2020 00:00:00.000,1.18998,1.19202,1.18996,1.19171,8330427154.5411
31.08.2020 00:00:00.000,1.19170,1.19660,1.18840,1.19367,995787628967.2852
01.09.2020 00:00:00.000,1.19368,1.20113,1.19013,1.19226,376195290344.23846
02.09.2020 00:00:00.000,1.19224,1.19239,1.18221,1.18457,739082462402.3439
03.09.2020 00:00:00.000,1.18458,1.18646,1.17889,1.18412,892492086059.5703
04.09.2020 00:00:00.000,1.18413,1.18654,1.17809,1.18371,952444738281.25
05.09.2020 00:00:00.000,1.18371,1.18371,1.18371,1.18371,0
06.09.2020 00:00:00.000,1.18432,1.18469,1.18319,1.18342,15545362915.0391
07.09.2020 00:00:00.000,1.18342,1.18486,1.18116,1.18188,471436875122.07043
08.09.2020 00:00:00.000,1.18187,1.18273,1.17570,1.17667,908454109008.7891
09.09.2020 00:00:00.000,1.17667,1.18339,1.17527,1.18037,842865565856.9336
10.09.2020 00:00:00.000,1.18035,1.19175,1.18004,1.18234,1083338913208.0078
11.09.2020 00:00:00.000,1.18237,1.18741,1.18237,1.18453,905062644531.25
12.09.2020 00:00:00.000,1.18453,1.18453,1.18453,1.18453,0
13.09.2020 00:00:00.000,1.18348,1.18473,1.18347,1.18404,20594721923.8282
14.09.2020 00:00:00.000,1.18404,1.18880,1.18319,1.18671,900788153808.5938
15.09.2020 00:00:00.000,1.18670,1.19005,1.18395,1.18419,893130918762.207
16.09.2020 00:00:00.000,1.18420,1.18825,1.17876,1.18045,998102438354.4922
17.09.2020 00:00:00.000,1.18043,1.18561,1.17373,1.18468,1401776276733.3984
18.09.2020 00:00:00.000,1.18468,1.18705,1.18260,1.18385,1078640787109.375
19.09.2020 00:00:00.000,1.18385,1.18385,1.18385,1.18385,0
20.09.2020 00:00:00.000,1.18369,1.18498,1.18369,1.18456,29085199218.75
21.09.2020 00:00:00.000,1.18455,1.18717,1.17317,1.17626,1312994954284.668
22.09.2020 00:00:00.000,1.17627,1.17715,1.16916,1.17059,1027230368896.4844
23.09.2020 00:00:00.000,1.17060,1.17188,1.16513,1.16568,1089493416503.9062
24.09.2020 00:00:00.000,1.16567,1.16869,1.16265,1.16735,1080750623199.4629
25.09.2020 00:00:00.000,1.16735,1.16850,1.16121,1.16277,973123503906.25
26.09.2020 00:00:00.000,1.16277,1.16277,1.16277,1.16277,0
27.09.2020 00:00:00.000,1.16271,1.16377,1.16206,1.16341,14362069091.7969
28.09.2020 00:00:00.000,1.16341,1.16799,1.16150,1.16768,1029112978210.4492
29.09.2020 00:00:00.000,1.16768,1.17457,1.16652,1.17414,978153129302.9785
30.09.2020 00:00:00.000,1.17414,1.17548,1.16847,1.17232,1342323445068.3594
01.10.2020 00:00:00.000,1.17234,1.17696,1.17171,1.17439,1320011916931.1523
02.10.2020 00:00:00.000,1.17439,1.17445,1.16956,1.17157,1382583638671.875
03.10.2020 00:00:00.000,1.17157,1.17157,1.17157,1.17157,0
04.10.2020 00:00:00.000,1.17110,1.17201,1.17053,1.17195,34534752929.6875
05.10.2020 00:00:00.000,1.17195,1.17975,1.17176,1.17891,1035147592529.2969
06.10.2020 00:00:00.000,1.17889,1.18077,1.17302,1.17371,1216189747924.8047
07.10.2020 00:00:00.000,1.17370,1.17818,1.17249,1.17657,1176356720336.914
08.10.2020 00:00:00.000,1.17657,1.17816,1.17326,1.17668,1112885121520.996
09.10.2020 00:00:00.000,1.17667,1.18310,1.17576,1.18248,1032612132812.5
10.10.2020 00:00:00.000,1.18248,1.18248,1.18248,1.18248,0
11.10.2020 00:00:00.000,1.18103,1.18226,1.18102,1.18157,28731979492.1875
12.10.2020 00:00:00.000,1.18156,1.18266,1.17867,1.18129,950505847900.3906
13.10.2020 00:00:00.000,1.18127,1.18139,1.17304,1.17420,1201635970825.1953
14.10.2020 00:00:00.000,1.17419,1.17710,1.17199,1.17447,1142139945922.8516
15.10.2020 00:00:00.000,1.17444,1.17578,1.16884,1.17064,1050044267395.0195
16.10.2020 00:00:00.000,1.17065,1.17462,1.16939,1.17132,929524976562.5
17.10.2020 00:00:00.000,1.17132,1.17132,1.17132,1.17132,0
18.10.2020 00:00:00.000,1.17181,1.17209,1.17112,1.17156,8770688354.4923
19.10.2020 00:00:00.000,1.17154,1.17936,1.17031,1.17683,689669064331.0547
20.10.2020 00:00:00.000,1.17683,1.18407,1.17598,1.18290,811250231628.418
21.10.2020 00:00:00.000,1.18289,1.18807,1.18280,1.18516,948227488159.1797
22.10.2020 00:00:00.000,1.18516,1.18668,1.18114,1.18146,932241119995.1172
23.10.2020 00:00:00.000,1.18143,1.18648,1.17866,1.18572,878053396484.375
24.10.2020 00:00:00.000,1.18572,1.18572,1.18572,1.18572,0
25.10.2020 00:00:00.000,1.18546,1.18605,1.18392,1.18479,21793490722.6563
26.10.2020 00:00:00.000,1.18479,1.18504,1.18032,1.18091,845757035217.2852
27.10.2020 00:00:00.000,1.18092,1.18387,1.17695,1.17815,813994711914.0625
28.10.2020 00:00:00.000,1.17818,1.17879,1.17178,1.17482,1028901292358.3984
29.10.2020 00:00:00.000,1.17482,1.17587,1.16501,1.16783,779715170654.2969
30.10.2020 00:00:00.000,1.16782,1.17042,1.16400,1.16431,900537749023.4375
31.10.2020 00:00:00.000,1.16431,1.16431,1.16431,1.16431,0
01.11.2020 00:00:00.000,1.16498,1.16503,1.16386,1.16416,10966495300.293
02.11.2020 00:00:00.000,1.16415,1.16557,1.16221,1.16404,827466129699.707
03.11.2020 00:00:00.000,1.16405,1.17639,1.16372,1.17616,660774122741.6992
04.11.2020 00:00:00.000,1.17617,1.17704,1.16026,1.17321,1295234289794.9219
05.11.2020 00:00:00.000,1.17321,1.18596,1.17107,1.18167,954521784545.8984
06.11.2020 00:00:00.000,1.18169,1.18908,1.17952,1.18700,499431889160.1563
07.11.2020 00:00:00.000,1.18700,1.18700,1.18700,1.18700,0
08.11.2020 00:00:00.000,1.18898,1.18950,1.18833,1.18924,11420789916.9922
09.11.2020 00:00:00.000,1.18924,1.19199,1.17952,1.18240,695880060180.6641
10.11.2020 00:00:00.000,1.18240,1.18432,1.17799,1.18184,627024041503.9062
11.11.2020 00:00:00.000,1.18183,1.18327,1.17454,1.17792,422665582275.39075
12.11.2020 00:00:00.000,1.17792,1.18231,1.17585,1.18038,454094147521.97284
13.11.2020 00:00:00.000,1.18039,1.18374,1.17989,1.18310,378814057617.1875
14.11.2020 00:00:00.000,1.18310,1.18310,1.18310,1.18310,0
15.11.2020 00:00:00.000,1.18411,1.18488,1.18288,1.18448,9468031738.2813
16.11.2020 00:00:00.000,1.18447,1.18689,1.18141,1.18592,388646568481.44556
17.11.2020 00:00:00.000,1.18593,1.18937,1.18425,1.18636,335326406951.9044
18.11.2020 00:00:00.000,1.18637,1.18908,1.18448,1.18451,358176156219.4826
19.11.2020 00:00:00.000,1.18452,1.18825,1.18161,1.18653,416513051361.08405
20.11.2020 00:00:00.000,1.18655,1.18908,1.18498,1.18544,386941251464.8438
21.11.2020 00:00:00.000,1.18544,1.18544,1.18544,1.18544,0
22.11.2020 00:00:00.000,1.18538,1.18659,1.18528,1.18654,7551152343.750099
23.11.2020 00:00:00.000,1.18655,1.19060,1.17997,1.18422,375071407958.9846
24.11.2020 00:00:00.000,1.18422,1.18978,1.18384,1.18974,450084153198.2423
25.11.2020 00:00:00.000,1.18976,1.19297,1.18818,1.19162,434675080200.1953
26.11.2020 00:00:00.000,1.19164,1.19409,1.18852,1.19109,310782640014.64874
27.11.2020 00:00:00.000,1.19110,1.19641,1.19094,1.19620,294690331054.68774
28.11.2020 00:00:00.000,1.19620,1.19620,1.19620,1.19620,0
29.11.2020 00:00:00.000,1.19614,1.19738,1.19610,1.19721,5691470092.7734
30.11.2020 00:00:00.000,1.19722,1.20032,1.19236,1.19374,427702034484.8633
01.12.2020 00:00:00.000,1.19372,1.20765,1.19353,1.20706,329924842183.41254
02.12.2020 00:00:00.000,1.20707,1.21183,1.20399,1.21138,356276760362.2674
03.12.2020 00:00:00.000,1.21137,1.21746,1.21010,1.21449,370341070075.2746
04.12.2020 00:00:00.000,1.21449,1.21773,1.21101,1.21202,419231536592.48395
05.12.2020 00:00:00.000,1.21202,1.21202,1.21202,1.21202,0
06.12.2020 00:00:00.000,1.21308,1.21324,1.21195,1.21200,7098779196.143198
07.12.2020 00:00:00.000,1.21199,1.21662,1.20784,1.21092,401999882292.4803
08.12.2020 00:00:00.000,1.21091,1.21339,1.20953,1.21094,342799915245.354
09.12.2020 00:00:00.000,1.21095,1.21475,1.20587,1.20784,239315692499.15933
10.12.2020 00:00:00.000,1.20784,1.21588,1.20784,1.21433,236013960205.736
11.12.2020 00:00:00.000,1.21434,1.21629,1.21053,1.21086,192928953634.38306
12.12.2020 00:00:00.000,1.21086,1.21086,1.21086,1.21086,0
13.12.2020 00:00:00.000,1.21367,1.21435,1.21324,1.21331,5045981706.768001
14.12.2020 00:00:00.000,1.21331,1.21767,1.21155,1.21486,160627789984.2396
15.12.2020 00:00:00.000,1.21485,1.21689,1.21210,1.21543,143307157268.10803
